Rank,Club,Country,Level,Elo,From,To
None,Platanias,GRE,1,1356.21508789,2015-07-31,2015-08-05
None,Inter Baku,AZE,0,1355.61291504,2015-07-31,2015-08-05
None,Slovan Bratislava,SLK,0,1355.43566895,2015-07-31,2015-08-06
None,SonderjyskE,DEN,1,1355.16833496,2015-07-31,2015-08-02
None,Aktobe,KAZ,0,1353.47351074,2015-07-31,2015-08-05
None,Lechia,POL,1,1352.59484863,2015-08-01,2015-08-05
None,St Truiden,BEL,1,1352.54760742,2015-07-31,2015-08-01
None,Slavia Praha,CZE,1,1352.47460938,2015-07-31,2015-08-02
None,Kalmar,SWE,1,1350.97631836,2015-08-01,2015-08-05
None,FK Astana,KAZ,0,1349.69665527,2015-07-31,2015-08-05
None,Beroe Stara Zagora,BUL,1,1349.35437012,2015-07-27,2015-08-02
None,Banik Ostrava,CZE,1,1348.14794922,2015-07-31,2015-08-01
None,Nordsjaelland,DEN,1,1346.8840332,2015-07-31,2015-08-03
None,Neftchi,AZE,0,1346.46569824,2015-07-31,2015-08-05
None,Levski,BUL,1,1343.56433105,2015-07-26,2015-08-01
None,Beitar,ISR,1,1342.99621582,2015-07-31,2015-08-05
None,Veria,GRE,1,1342.41601562,2015-07-31,2015-08-05
None,Korona,POL,1,1342.36413574,2015-07-31,2015-08-03
None,Sheriff Tiraspol,MOL,0,1341.7166748,2015-07-29,2015-08-05
None,Debrecen,HUN,1,1341.55114746,2015-07-31,2015-08-02
None,Tescoma Zlin,CZE,1,1340.94909668,2015-07-31,2015-08-01
None,Inverness,SCO,1,1340.75634766,2015-07-31,2015-08-01
None,Paris FC,FRA,2,1340.60559082,2015-08-01,2015-08-04
None,Gornik Leczna,POL,1,1335.25341797,2015-07-31,2015-08-02
None,Leuven,BEL,1,1335.20788574,2015-07-31,2015-08-02
None,Lillestrom,NOR,1,1335.0456543,2015-07-31,2015-08-02
None,Sigma Olomouc,CZE,1,1334.21691895,2015-07-31,2015-08-01
None,Split 1912,CRO,1,1333.55212402,2015-07-31,2015-08-01
None,Gefle,SWE,1,1331.19836426,2015-07-31,2015-08-01
None,Red Star,FRA,2,1330.95947266,2015-08-01,2015-08-04
None,Bourg-Peronnas,FRA,2,1330.02770996,2015-08-01,2015-08-04
None,Olimpik Donetsk,UKR,1,1329.68078613,2015-07-31,2015-08-01
None,Pogon,POL,1,1326.24243164,2015-08-01,2015-08-05
None,Breda,NED,1,1325.85424805,2015-07-31,2015-08-04
None,H Tel Aviv,ISR,1,1325.84558105,2015-07-31,2015-08-05
None,Hobro,DEN,1,1325.59814453,2015-07-31,2015-08-02
None,Westerlo,BEL,1,1325.19799805,2015-07-31,2015-08-01
None,Mouscron,BEL,1,1325.03100586,2015-07-31,2015-08-01
None,Kallonis,GRE,1,1324.80664062,2015-07-31,2015-08-05
None,Piast Gliwice,POL,1,1323.64855957,2015-08-01,2015-08-05
None,St Johnstone,SCO,1,1323.37866211,2015-07-31,2015-08-02
None,Excelsior,NED,1,1322.5703125,2015-07-31,2015-08-04
None,Stabaek,NOR,1,1320.01403809,2015-07-31,2015-08-01
None,Oerebro,SWE,1,1319.37585449,2015-07-31,2015-08-02
None,Voluntari,ROM,1,1319.14025879,2015-08-01,2015-08-05
None,FK Minsk,BLR,1,1318.16845703,2015-07-31,2015-08-05
None,AEK,GRE,1,1317.18432617,2015-07-31,2015-08-05
None,Iraklis,GRE,1,1317.18432617,2015-07-31,2015-08-05
None,Timisoara,ROM,1,1316.22485352,2015-07-31,2015-08-03
None,Novi Sad,SRB,1,1309.41833496,2015-07-31,2015-08-02
None,Kairat,KAZ,0,1308.49401855,2015-07-31,2015-08-05
None,Bnei Sakhinin,ISR,1,1307.77844238,2015-07-31,2015-08-05
None,Aalesund,NOR,1,1306.46887207,2015-07-31,2015-08-02
None,M Petach Tikva,ISR,1,1306.3737793,2015-07-31,2015-08-05
None,Gabala,AZE,0,1304.07055664,2015-07-31,2015-08-05
None,Dundee United,SCO,1,1303.66894531,2015-07-31,2015-08-02
None,Gornik,POL,1,1301.42529297,2015-08-01,2015-08-05
None,Haugesund,NOR,1,1299.01306152,2015-08-01,2015-08-04
None,Podbeskidzie,POL,1,1298.65332031,2015-07-31,2015-08-01
None,Domzale,SVN,1,1298.18676758,2015-07-26,2015-08-01
None,FK Sarajevo,BHZ,0,1297.58959961,2015-07-31,2015-08-06
None,Atvidaberg,SWE,1,1296.14538574,2015-07-31,2015-08-01
None,Aarhus,DEN,1,1294.81311035,2015-07-31,2015-08-02
None,Halmstad,SWE,1,1294.56311035,2015-07-31,2015-08-02
None,Beveren,BEL,1,1289.92785645,2015-07-31,2015-08-01
None,Lok Zagreb,CRO,1,1288.66918945,2015-07-31,2015-08-02
None,Viborg,DEN,1,1288.53662109,2015-08-01,2015-08-04
None,M Zaporizhya,UKR,1,1286.39257812,2015-07-31,2015-08-02
None,Zeljeznicar,BHZ,0,1285.42492676,2015-07-31,2015-08-06
None,Olimpija Ljubljana,SVN,1,1281.53234863,2015-07-25,2015-08-01
None,Go Ahead Eagles,NED,1,1280.51818848,2015-07-31,2015-08-04
None,Bobruisk,BLR,1,1279.13452148,2015-07-31,2015-08-05
None,Torpedo Zhodino,BLR,1,1278.9699707,2015-07-31,2015-08-05
None,Falkenbergs,SWE,1,1278.81616211,2015-07-31,2015-08-01
None,Acco Acre,ISR,1,1277.65429688,2015-07-31,2015-08-05
None,Nieciecza,POL,1,1273.93334961,2015-07-31,2015-08-02
None,Partick,SCO,1,1272.24291992,2015-07-31,2015-08-01
None,Slaven Belupo,CRO,1,1272.05786133,2015-07-31,2015-08-02
None,Lubin,POL,1,1271.48449707,2015-07-31,2015-08-02
None,Paksi,HUN,1,1271.47229004,2015-07-31,2015-08-01
None,Osijek,CRO,1,1271.35412598,2015-07-31,2015-08-01
None,HJK Helsinki,FIN,0,1270.59460449,2015-07-30,2015-08-05
None,Hammarby,SWE,1,1269.89111328,2015-07-31,2015-08-03
None,Sarpsborg,NOR,1,1269.72277832,2015-07-31,2015-08-02
None,Istra 1961,CRO,1,1269.66149902,2015-07-31,2015-08-01
None,Cukaricki,SRB,1,1269.33557129,2015-07-31,2015-08-01
None,Start,NOR,1,1267.50378418,2015-07-31,2015-08-02
None,Celje,SVN,1,1266.84802246,2015-07-27,2015-08-02
None,NK Zagreb,CRO,1,1266.47058105,2015-08-01,2015-08-04
None,Olimpik Sarajevo,BHZ,0,1261.52819824,2015-07-31,2015-08-06
None,Ordabasy,KAZ,0,1261.40893555,2015-07-31,2015-08-05
None,Tromso,NOR,1,1261.21887207,2015-07-31,2015-08-02
None,Ross County,SCO,1,1258.35925293,2015-07-31,2015-08-01
None,Netanya,ISR,1,1257.04614258,2015-07-31,2015-08-05
None,Hafnarfjoerdur,ISL,0,1256.55529785,2015-07-24,2016-06-30
None,Diosgyori,HUN,1,1256.18798828,2015-07-31,2015-08-01
None,MTK,HUN,1,1255.95825195,2015-07-31,2015-08-01
None,Ujpest,HUN,1,1254.99938965,2015-07-31,2015-08-01
None,Bnei Yehuda,ISR,1,1254.65014648,2015-07-31,2015-08-05
None,Kfar-Saba,ISR,1,1254.65014648,2015-07-31,2015-08-05
None,Botev Plovdiv,BUL,1,1253.03393555,2015-07-26,2015-08-01
None,Raanana,ISR,1,1252.07116699,2015-07-31,2015-08-05
None,Slavia Sofia,BUL,1,1251.7590332,2015-07-28,2015-08-02
None,Cherno More,BUL,1,1245.72680664,2015-07-27,2015-08-02
None,Neman Grodno,BLR,1,1243.5090332,2015-07-31,2015-08-05
None,Hamilton,SCO,1,1243.39587402,2015-07-31,2015-08-01
None,Dordrecht,NED,1,1242.12133789,2015-07-31,2015-08-04
None,Novopolotsk,BLR,1,1241.44995117,2015-07-31,2015-08-05
None,Dundee,SCO,1,1241.31604004,2015-07-31,2015-08-01
None,Bodoe Glimt,NOR,1,1241.29260254,2015-07-31,2015-08-04
None,Sundsvall,SWE,1,1240.77026367,2015-07-31,2015-08-03
None,Milsami Orhei,MOL,0,1237.67272949,2015-07-29,2015-08-05
None,Kukesi,ALB,0,1236.44348145,2015-07-31,2015-08-05
None,Motherwell,SCO,1,1233.67810059,2015-07-31,2015-08-01
None,Gomel,BLR,1,1233.31420898,2015-07-31,2015-08-05
None,KR Reykjavik,ISL,0,1232.96765137,2015-07-24,2016-06-30
None,Stjarnan,ISL,0,1232.71337891,2015-07-24,2016-06-30
None,Nova Gorica,SVN,1,1228.85302734,2015-07-25,2015-08-02
None,Batumi,GEO,0,1226.96899414,2015-07-22,2016-06-30
None,Rudar Velenje,SVN,1,1225.40075684,2015-07-25,2015-08-01
None,Dila Gori,GEO,0,1225.21289062,2015-07-22,2016-06-30
None,Dacia Chisinau,MOL,0,1225.01623535,2015-07-29,2015-08-05
None,Hapoel Haifa,ISR,1,1224.83044434,2015-07-31,2015-08-05
None,Zrinjski Mostar,BHZ,0,1224.62915039,2015-07-31,2015-08-06
None,Inter Zapresic,CRO,1,1222.37731934,2015-07-31,2015-08-01
None,Tskhinvali,GEO,0,1221.99743652,2015-07-22,2016-06-30
None,Hearts,SCO,1,1218.07336426,2015-07-31,2015-08-02
None,Saxan,MOL,0,1217.13342285,2015-07-29,2015-08-05
None,Skenderbeu,ALB,0,1213.76123047,2015-07-31,2015-08-05
None,Dinamo Tbilisi,GEO,0,1204.24719238,2015-07-22,2016-06-30
None,Kilmarnock,SCO,1,1203.60852051,2015-07-31,2015-08-01
None,Honved,HUN,1,1199.92468262,2015-07-31,2015-08-02
None,Novi Pazar,SRB,1,1197.5012207,2015-07-31,2015-08-01
None,Slutsk,BLR,1,1196.27050781,2015-07-31,2015-08-05
None,Lahti,FIN,0,1194.48425293,2015-07-30,2015-08-05
None,Ventspils,LAT,0,1194.33447266,2015-07-24,2016-06-30
None,Mjondalen,NOR,1,1193.01586914,2015-07-31,2015-08-02
None,Seinajoki,FIN,0,1187.72692871,2015-07-30,2015-08-05
None,Slavia Mozyr,BLR,1,1186.83825684,2015-07-31,2015-08-05
None,Nis,SRB,1,1186.29248047,2015-08-01,2015-08-05
None,Zavrc,SVN,1,1186.12805176,2015-07-25,2015-08-01
None,Krka,SVN,1,1181.23742676,2015-07-27,2015-08-02
None,Granit Mikashevichy,BLR,1,1178.60290527,2015-07-31,2015-08-05
None,Koper,SVN,1,1178.28723145,2015-07-27,2015-08-02
None,Dinamo Brest,BLR,1,1174.39648438,2015-07-31,2015-08-05
None,Vikingur,ISL,0,1170.39440918,2015-07-24,2016-06-30
None,Sandefjord,NOR,1,1165.06689453,2015-07-31,2015-08-02
None,Vaasa,FIN,0,1164.06848145,2015-07-30,2015-08-05
None,Partizani Tirana,ALB,0,1164.04077148,2015-07-31,2015-08-05
None,Jagodina,SRB,1,1157.05432129,2015-07-31,2015-08-02
None,Rad,SRB,1,1156.74572754,2015-07-31,2015-08-01
None,Mladost Lucani,SRB,1,1156.6126709,2015-07-31,2015-08-01
None,Haladas,HUN,1,1155.71179199,2015-07-31,2015-08-01
None,Dundalk,IRL,0,1155.70629883,2015-07-24,2016-06-28
None,Borac Cacak,SRB,1,1153.08691406,2015-07-31,2015-08-01
None,Laci,ALB,0,1151.4420166,2015-07-31,2015-08-05
None,Rabotnicki,MAC,0,1151.00537109,2015-07-31,2015-08-06
None,Puskas Akademia,HUN,1,1147.3927002,2015-07-31,2015-08-01
None,Lozinca,SRB,1,1142.81738281,2015-07-31,2015-08-02
None,Lok Plovdiv,BUL,1,1141.45800781,2015-07-27,2015-08-01
None,Vozdovac Beograd,SRB,1,1141.00415039,2015-07-31,2015-08-01
None,St Patricks,IRL,0,1136.12548828,2015-07-24,2016-06-28
None,Vardar,MAC,0,1136.09057617,2015-07-31,2015-08-06
None,OFK,SRB,1,1133.93103027,2015-07-31,2015-08-01
None,Krsko,SVN,1,1133.67199707,2015-07-27,2015-08-01
None,Shamrock,IRL,0,1132.41748047,2015-07-24,2016-06-28
None,Zlatibor,SRB,1,1129.63867188,2015-07-31,2015-08-01
None,Zalgiris Vilnius,LIT,0,1128.99572754,2015-07-24,2016-06-30
None,Levadia Tallinn,EST,0,1128.27233887,2015-07-24,2016-06-28
None,Shkendija,MAC,0,1127.52404785,2015-07-31,2015-08-06
None,Radnik Surdulica,SRB,1,1126.38098145,2015-07-31,2015-08-01
None,Metalac Gornji Milanovac,SRB,1,1124.24743652,2015-07-31,2015-08-02
None,UC Dublin,IRL,0,1123.49511719,2015-07-24,2016-06-28
None,Renova,MAC,0,1122.6348877,2015-07-31,2015-08-06
None,FK Vitebsk,BLR,1,1119.51806641,2015-07-31,2015-08-05
None,Cork City,IRL,0,1119.4041748,2015-07-24,2016-06-28
None,Skonto,LAT,0,1114.4486084,2015-07-24,2016-06-30
None,Mladost,MNT,0,1106.76611328,2015-07-24,2016-06-28
None,Spartaks Jurmala,LAT,0,1102.91345215,2015-07-24,2016-06-30
None,Jelgava,LAT,0,1101.2064209,2015-07-24,2016-06-30
None,Rudar Pljevlja,MNT,0,1097.19104004,2015-07-24,2016-06-28
None,Trakai,LIT,0,1094.93798828,2015-07-24,2016-06-30
None,Differdang,LUX,0,1087.1307373,2015-07-24,2016-06-28
None,Atlantas,LIT,0,1086.53503418,2015-07-24,2016-06-30
None,Bekescsabai,HUN,1,1083.81152344,2015-07-31,2015-08-01
None,Podgorica,MNT,0,1083.76464844,2015-07-24,2016-06-28
None,Sutjeska,MNT,0,1083.74560547,2015-07-24,2016-06-28
None,Kruoja,LIT,0,1082.18481445,2015-07-24,2016-06-30
None,Vasas SC,HUN,1,1081.98864746,2015-07-31,2015-08-01
None,Pyunik,ARM,0,1065.33459473,2015-07-24,2016-06-28
None,Dudelange,LUX,0,1064.02172852,2015-07-24,2016-06-28
None,Nomme Kalju,EST,0,1061.41699219,2015-07-24,2016-06-28
None,Montana 1921,BUL,1,1059.9140625,2015-07-26,2015-08-03
None,Linfield,NIR,0,1049.93701172,2015-07-24,2016-06-30
None,Crusaders,NIR,0,1033.71020508,2015-07-24,2016-06-30
None,Shirak,ARM,0,1026.05883789,2015-07-24,2016-06-28
None,Sillamaee Kalev,EST,0,1024.68322754,2015-07-24,2016-06-28
None,Blagoevgrad,BUL,1,1017.05737305,2015-07-28,2015-08-02
None,Alashkert,ARM,0,1013.57000732,2015-07-24,2016-06-28
None,Newtown AFC,WAL,0,1011.48474121,2015-07-24,2016-06-28
None,The New Saints,WAL,0,1010.68389893,2015-07-24,2016-06-28
None,Glentoran,NIR,0,1009.20770264,2015-07-24,2016-06-30
None,Flora Tallinn,EST,0,1007.35217285,2015-07-24,2016-06-28
None,Glenavon,NIR,0,1003.66235352,2015-07-24,2016-06-30
None,Fola Esch,LUX,0,997.801452637,2015-07-24,2016-06-28
None,Birkirkara,MLT,0,995.651611328,2015-07-24,2016-06-28
None,Broughton,WAL,0,992.600891113,2015-07-24,2016-06-28
None,Bala,WAL,0,991.248352051,2015-07-24,2016-06-28
None,Niedercorn,LUX,0,989.678039551,2015-07-24,2016-06-28
None,Ulisses,ARM,0,980.619934082,2015-07-24,2016-06-28
None,Valletta,MLT,0,975.589111328,2015-07-24,2016-06-28
None,Gota,FAR,0,954.105285645,2015-07-10,2016-06-28
None,Balzan,MLT,0,936.124206543,2015-07-24,2016-06-28
None,Hibernians Paola,MLT,0,933.89453125,2015-07-24,2016-06-28
None,HB Torshavn,FAR,0,897.882751465,2015-07-10,2016-06-28
None,College Europa,GIB,0,896.383422852,2015-07-22,2016-06-28
None,Lincoln,GIB,0,880.979003906,2015-07-22,2016-06-28
None,Runavik,FAR,0,880.451782227,2015-07-10,2016-06-28
None,B 36 Torshavn,FAR,0,866.00567627,2015-07-10,2016-06-28
None,Santa Coloma,AND,0,787.403625488,2015-07-10,2016-06-28
None,Lusitanos,AND,0,775.068664551,2015-07-10,2016-06-28
None,Matecosa Sant Julia,AND,0,772.519836426,2015-07-10,2016-06-28
None,Juvenes,SMR,0,696.204406738,2015-07-10,2016-06-28
None,Folgore,SMR,0,693.877380371,2015-07-10,2016-06-28
None,La Fiorita,SMR,0,689.511291504,2015-07-10,2016-06-28


