Rank,Club,Country,Level,Elo,From,To
None,Ankaraguecue,TUR,1,1341.50354004,2020-07-26,2020-08-05
None,Lubin,POL,1,1339.68652344,2020-07-19,2020-08-18
None,Celje,SVN,1,1339.04052734,2020-07-23,2020-08-19
None,Slaven Belupo,CRO,1,1338.74438477,2020-07-25,2020-08-15
None,Viking,NOR,1,1338.62207031,2020-07-31,2020-08-02
None,Novi Sad,SRB,1,1338.12390137,2020-08-01,2020-08-05
None,Dinamo Bucuresti,ROM,1,1336.5057373,2020-07-13,2020-08-02
None,Lamia,GRE,1,1335.90734863,2020-07-19,2020-08-06
None,Horsens,DEN,1,1334.70812988,2020-07-27,2020-08-05
None,Rodez,FRA,2,1334.40930176,2020-03-12,2020-08-07
None,Puskas Akademia,HUN,1,1333.51379395,2020-06-28,2020-08-19
None,OFI,GRE,1,1333.36279297,2020-07-20,2020-08-06
None,Sittard,NED,1,1333.28735352,2020-03-07,2020-08-26
None,Oostende,BEL,1,1332.9420166,2020-03-08,2020-08-10
None,Neftchi,AZE,0,1332.65466309,2019-12-13,2020-08-18
None,Olimpija Ljubljana,SVN,1,1332.40441895,2020-07-23,2020-08-19
None,Lechia,POL,1,1332.03015137,2020-07-20,2020-08-18
None,Motherwell,SCO,1,1330.87731934,2020-03-13,2020-08-03
None,Bnei Yehuda,ISR,1,1330.00317383,2020-07-02,2020-08-19
None,Valerenga,NOR,1,1329.7401123,2020-07-30,2020-08-01
None,Xanthi,GRE,1,1329.06555176,2020-07-19,2020-08-06
None,Cercle Brugge,BEL,1,1328.55810547,2020-03-08,2020-08-08
None,Cukaricki,SRB,1,1328.16162109,2020-06-21,2020-08-01
None,Cracovia,POL,1,1327.92431641,2020-07-20,2020-08-18
None,Panetolikos,GRE,1,1327.79614258,2020-07-19,2020-08-06
None,Brann,NOR,1,1326.44946289,2020-07-30,2020-08-01
None,Vorskla,UKR,1,1325.73449707,2020-07-20,2020-08-05
None,Denizlispor,TUR,1,1325.7322998,2020-07-26,2020-08-05
None,Jagiellonia,POL,1,1324.6105957,2020-07-20,2020-08-18
None,Kilmarnock,SCO,1,1324.19848633,2020-03-13,2020-08-01
None,Wattens,AUT,1,1322.83679199,2020-07-05,2020-08-05
None,Gornik,POL,1,1322.33764648,2020-07-19,2020-08-18
None,Livingston,SCO,1,1321.75646973,2020-03-13,2020-08-01
None,Kairat,KAZ,0,1321.07446289,2019-12-13,2020-08-18
None,Ceske Budejovice,CZE,1,1320.29382324,2020-06-28,2020-08-23
None,Dunkerque,FRA,2,1319.54699707,2020-07-01,2020-08-07
None,Pau,FRA,2,1319.54699707,2020-07-01,2020-08-07
None,Pogon,POL,1,1318.74890137,2020-07-20,2020-08-18
None,Niort,FRA,2,1318.11950684,2020-03-12,2020-08-07
None,Beveren,BEL,1,1317.9543457,2020-03-08,2020-08-09
None,Sepsi,ROM,1,1317.86877441,2020-07-27,2020-08-01
None,Cherno More,BUL,1,1315.49108887,2020-07-12,2020-08-09
None,SonderjyskE,DEN,1,1314.19812012,2020-07-09,2020-08-05
None,Larisa,GRE,1,1313.30603027,2020-07-19,2020-08-06
None,Lok Plovdiv,BUL,1,1311.69274902,2020-07-13,2020-08-09
None,Hermannstadt,ROM,1,1311.45861816,2020-07-30,2020-08-01
None,Panionios,GRE,1,1311.20263672,2020-07-19,2020-08-06
None,Slask,POL,1,1310.19433594,2020-07-20,2020-08-18
None,Sarpsborg,NOR,1,1310.12597656,2020-07-30,2020-08-02
None,Inhulets,UKR,1,1309.5098877,2020-07-01,2020-08-05
None,Mynai,UKR,1,1309.5098877,2020-07-01,2020-08-05
None,Rukh Lviv,UKR,1,1309.5098877,2020-07-01,2020-08-05
None,Voluntari,ROM,1,1307.24658203,2020-07-31,2020-08-02
None,Stromsgodset,NOR,1,1305.52832031,2020-07-30,2020-08-02
None,Teplice,CZE,1,1305.25476074,2020-06-29,2020-08-22
None,Inter Baku,AZE,0,1304.94494629,2020-07-01,2020-08-18
None,Sumqayit,AZE,0,1304.94494629,2020-07-01,2020-08-18
None,Mezokovesd-Zsory,HUN,1,1304.53979492,2020-06-28,2020-08-16
None,Ujpest,HUN,1,1304.47998047,2020-06-28,2020-08-15
None,Honved,HUN,1,1304.34680176,2020-06-28,2020-08-19
None,St Johnstone,SCO,1,1304.07666016,2020-03-13,2020-08-01
None,Suduva,LIT,0,1303.60168457,2019-08-30,2020-08-19
None,Dinamo Minsk,BLR,1,1303.31726074,2020-07-26,2020-08-01
None,IK Sirius,SWE,1,1299.05285645,2020-07-27,2020-08-03
None,Sheriff Tiraspol,MOL,0,1298.77355957,2019-08-16,2020-08-19
None,Oerebro,SWE,1,1296.94824219,2020-07-28,2020-08-01
None,Hapoel Haifa,ISR,1,1291.48950195,2020-07-08,2020-08-19
None,Backa Topola,SRB,1,1290.8704834,2020-08-01,2020-08-05
None,Aves,POR,1,1290.46154785,2020-07-27,2020-09-15
None,Botev Plovdiv,BUL,1,1289.82568359,2020-07-20,2020-08-09
None,Ordabasy,KAZ,0,1289.35961914,2019-12-13,2020-08-18
None,Zalaegerszegi,HUN,1,1283.9666748,2020-06-28,2020-08-15
None,Varazdin,CRO,1,1283.81066895,2020-07-25,2020-08-14
None,Ostersund,SWE,1,1282.07495117,2020-07-28,2020-08-02
None,Kaisar,KAZ,0,1282.03076172,2020-07-01,2020-08-18
None,Waalwijk,NED,1,1281.49475098,2020-03-09,2020-08-26
None,Hobro,DEN,1,1279.84094238,2020-07-21,2020-08-05
None,Ventspils,LAT,0,1279.29443359,2019-08-30,2020-08-19
None,Wisla,POL,1,1277.60083008,2020-07-19,2020-08-18
None,Silkeborg,DEN,1,1277.49133301,2020-07-09,2020-08-05
None,Paksi,HUN,1,1277.38354492,2020-06-28,2020-08-15
None,Plock,POL,1,1276.17932129,2020-07-19,2020-08-18
None,Zlatibor,SRB,1,1274.04602051,2020-08-01,2020-08-05
None,Clinceni,ROM,1,1273.31054688,2020-07-30,2020-08-01
None,FC Lviv,UKR,1,1272.69934082,2020-07-20,2020-08-05
None,Rakow,POL,1,1271.15454102,2020-07-19,2020-08-18
None,Iasi,ROM,1,1270.96850586,2020-07-31,2020-08-02
None,Lyngby,DEN,1,1270.33972168,2020-07-21,2020-08-05
None,Torpedo Zhodino,BLR,1,1270.2454834,2020-07-27,2020-08-02
None,Mura,SVN,1,1270.18505859,2020-07-23,2020-08-19
None,Esbjerg,DEN,1,1267.34973145,2020-07-09,2020-08-05
None,Tescoma Zlin,CZE,1,1267.1418457,2020-06-29,2020-08-22
None,Zeljeznicar,BHZ,0,1264.1895752,2020-07-01,2020-08-19
None,Borac Banja Luka,BHZ,0,1264.1895752,2020-07-01,2020-08-19
None,Kisvarda,HUN,1,1263.08728027,2020-06-28,2020-08-17
None,Zrinjski Mostar,BHZ,0,1262.6685791,2019-08-16,2020-08-19
None,NFC Volos,GRE,1,1262.37133789,2020-07-19,2020-08-06
None,FK Sarajevo,BHZ,0,1261.58703613,2019-08-16,2020-08-19
None,Mladost Lucani,SRB,1,1261.45227051,2020-08-01,2020-08-05
None,H Tel Aviv,ISR,1,1261.44091797,2020-07-08,2020-08-19
None,Livorno,ITA,2,1253.515625,2020-08-01,2020-08-05
None,Domzale,SVN,1,1253.18762207,2020-07-23,2020-08-19
None,Neman Grodno,BLR,1,1252.2701416,2020-07-26,2020-08-01
None,Dinamo Tbilisi,GEO,0,1252.02661133,2019-08-16,2020-08-19
None,Varbergs,SWE,1,1250.53222656,2020-07-27,2020-08-02
None,Karvina,CZE,1,1248.69152832,2020-06-29,2020-08-23
None,Mjondalen,NOR,1,1245.95861816,2020-07-30,2020-08-02
None,Arka,POL,1,1245.68981934,2020-07-19,2020-08-18
None,St Mirren,SCO,1,1242.68505859,2020-03-13,2020-08-01
None,Vozdovac Beograd,SRB,1,1242.07543945,2020-06-19,2020-08-01
None,Opava,CZE,1,1241.43408203,2020-06-29,2020-08-21
None,Brno,CZE,1,1240.89526367,2020-07-01,2020-08-22
None,Pardubice,CZE,1,1240.89526367,2020-07-01,2020-08-23
None,Helsingborg,SWE,1,1238.50061035,2020-07-28,2020-08-02
None,Diosgyori,HUN,1,1237.71228027,2020-06-28,2020-08-16
None,Ross County,SCO,1,1235.53991699,2020-03-13,2020-08-03
None,Pribram,CZE,1,1233.9732666,2020-06-29,2020-08-22
None,Zalgiris Vilnius,LIT,0,1231.53283691,2019-08-30,2020-08-19
None,Arges Pitesti,ROM,1,1230.63378906,2020-07-01,2020-08-19
None,UTA Arad,ROM,1,1230.63378906,2020-07-01,2020-08-19
None,Mioveni,ROM,1,1230.63378906,2020-07-01,2020-08-09
None,Etar,BUL,1,1230.63049316,2020-07-08,2020-08-11
None,Ashdod,ISR,1,1229.8659668,2020-07-03,2020-08-19
None,Shkendija,MAC,0,1229.6385498,2019-07-31,2020-08-18
None,Sfintul Gheorghe,MOL,0,1226.8795166,2020-07-01,2020-08-19
None,Chindia Targoviste,ROM,1,1224.99328613,2020-07-30,2020-08-02
None,Kalmar,SWE,1,1224.77661133,2020-07-28,2020-08-02
None,Netanya,ISR,1,1223.98962402,2020-07-03,2020-08-19
None,Dundalk,IRL,0,1223.81030273,2019-08-14,2020-08-19
None,Mjaellby,SWE,1,1223.33679199,2020-07-28,2020-08-03
None,Lok Tbilisi,GEO,0,1222.8572998,2020-07-01,2020-08-19
None,Batumi,GEO,0,1222.8572998,2020-07-01,2020-08-19
None,Krusevac,SRB,1,1221.57141113,2020-06-20,2020-08-01
None,Hamilton,SCO,1,1220.96411133,2020-03-13,2020-08-02
None,Istra 1961,CRO,1,1219.93383789,2020-07-26,2020-08-16
None,Kiryat Shmona,ISR,1,1219.44067383,2020-07-03,2020-08-19
None,Start,NOR,1,1218.37036133,2020-07-30,2020-08-02
None,Saburtalo,GEO,0,1217.88635254,2019-08-16,2020-08-19
None,Korona,POL,1,1217.36523438,2020-07-19,2020-08-18
None,Hapoel Eran Hadera,ISR,1,1216.97705078,2020-07-03,2020-08-19
None,Aluminij,SVN,1,1216.31384277,2020-07-23,2020-08-19
None,Sandefjord,NOR,1,1216.18554688,2020-07-30,2020-08-01
None,Niedercorn,LUX,0,1212.33044434,2019-12-13,2020-08-19
None,Trakai,LIT,0,1211.73815918,2019-08-30,2020-08-19
None,Budafoki,HUN,1,1211.52746582,2020-07-01,2020-08-17
None,MTK,HUN,1,1211.52746582,2020-07-01,2020-08-14
None,FK Riga,LAT,0,1209.47705078,2019-08-30,2020-08-19
None,Falkenbergs,SWE,1,1209.39001465,2020-07-27,2020-08-01
None,Bravo,SVN,1,1207.57873535,2020-07-23,2020-08-19
None,FK Vitebsk,BLR,1,1205.24621582,2020-08-01,2020-08-07
None,Kukesi,ALB,0,1203.67480469,2019-08-02,2020-08-19
None,Isloch,BLR,1,1201.20935059,2020-07-26,2020-08-01
None,Botev Vratsa,BUL,1,1200.55078125,2020-07-10,2020-08-08
None,Aalesund,NOR,1,1199.6340332,2020-07-30,2020-08-02
None,Kfar-Saba,ISR,1,1194.63879395,2020-07-03,2020-08-19
None,Tabor Sezana,SVN,1,1194.14770508,2020-07-23,2020-08-19
None,Dundee United,SCO,1,1192.7175293,2020-07-01,2020-08-01
None,Kuopio,FIN,0,1192.55639648,2019-08-16,2020-08-19
None,Shamrock,IRL,0,1190.47644043,2019-08-14,2020-08-19
None,Derry City,IRL,0,1189.74633789,2020-07-01,2020-08-19
None,Bohemians Dublin,IRL,0,1189.74633789,2020-07-01,2020-08-19
None,Radnik Surdulica,SRB,1,1189.45422363,2020-06-19,2020-08-01
None,Inter Zapresic,CRO,1,1185.90881348,2020-07-26,2020-08-16
None,Arda,BUL,1,1182.55065918,2020-07-04,2020-08-08
None,Kauno Zalgiris,LIT,0,1182.24902344,2019-08-30,2020-08-19
None,Ilves Tampere,FIN,0,1176.15734863,2020-01-01,2020-08-19
None,Honka Espoo,FIN,0,1176.15734863,2020-01-01,2020-08-19
None,Proleter Novi Sad,SRB,1,1175.41809082,2020-06-21,2020-08-01
None,Inter Turku,FIN,0,1174.97351074,2019-08-16,2020-08-19
None,Laci,ALB,0,1174.8293457,2019-08-02,2020-08-19
None,Fola Esch,LUX,0,1172.76281738,2019-12-13,2020-08-19
None,Gorodeya,BLR,1,1170.98620605,2020-07-26,2020-08-02
None,Tirana,ALB,0,1170.4576416,2020-07-01,2020-08-19
None,Valmieras,LAT,0,1169.41552734,2020-07-01,2020-08-19
None,RFS,LAT,0,1166.52368164,2019-08-30,2020-08-19
None,Alashkert,ARM,0,1162.70410156,2019-08-30,2020-08-19
None,Sektzia Nes Tziona,ISR,1,1162.47241211,2020-07-03,2020-08-19
None,Differdang,LUX,0,1161.44287109,2020-07-01,2020-08-19
None,Zvyazda BDU,BLR,1,1160.13391113,2020-07-27,2020-08-02
None,Teuta Durres,ALB,0,1159.3449707,2019-08-02,2020-08-19
None,Rukh Brest,BLR,1,1155.92504883,2020-07-25,2020-08-02
None,Hafnarfjoerdur,ISL,0,1154.97180176,2020-07-01,2020-08-18
None,Vikingur,ISL,0,1154.97180176,2020-07-01,2020-08-18
None,KR Reykjavik,ISL,0,1152.76757812,2019-08-02,2020-08-18
None,Tsarsko Selo,BUL,1,1151.796875,2020-07-19,2020-08-11
None,Slavia Mozyr,BLR,1,1150.9420166,2020-07-25,2020-08-01
None,Breidablik,ISL,0,1150.55407715,2019-08-02,2020-08-18
None,FK Minsk,BLR,1,1148.32775879,2020-07-27,2020-08-02
None,Renova,MAC,0,1144.63769531,2020-07-01,2020-08-18
None,Sileks,MAC,0,1144.63769531,2020-07-01,2020-08-18
None,LKS,POL,1,1144.42578125,2020-07-19,2020-08-18
None,Montana 1921,BUL,1,1140.12414551,2020-07-18,2020-08-08
None,Lozinca,SRB,1,1136.02832031,2020-08-01,2020-08-05
None,Dunav Ruse,BUL,1,1135.66882324,2020-07-18,2020-08-19
None,Ararat-Armenia,ARM,0,1131.75244141,2019-08-30,2020-08-19
None,Indija,SRB,1,1124.19775391,2020-06-21,2020-08-01
None,Metalac Gornji Milanovac,SRB,1,1122.54443359,2020-07-01,2020-08-01
None,Backa Palanka,SRB,1,1122.54443359,2020-07-01,2020-08-01
None,Novi Pazar,SRB,1,1122.54443359,2020-07-01,2020-08-01
None,CSKA 1948 Sofia,BUL,1,1122.34057617,2020-07-17,2020-08-07
None,Shkupi,MAC,0,1121.07971191,2019-07-31,2020-08-18
None,Slutsk,BLR,1,1118.41052246,2020-08-01,2020-08-06
None,Cajetina,SRB,1,1117.69592285,2020-08-01,2020-08-05
None,Septemvri Sofia,BUL,1,1113.61743164,2020-07-19,2020-08-19
None,Raanana,ISR,1,1110.45166016,2020-07-02,2020-08-19
None,Podgorica,MNT,0,1098.59008789,2019-08-14,2020-08-18
None,Shirak,ARM,0,1098.07055664,2020-07-01,2020-08-19
None,Noah,ARM,0,1098.07055664,2020-07-01,2020-08-19
None,Triglav,SVN,1,1094.55517578,2020-07-23,2020-08-19
None,Smolevichi,BLR,1,1088.02453613,2020-07-27,2020-08-01
None,Macva Sabac,SRB,1,1080.91137695,2020-06-21,2020-08-01
None,Danilovgrad,MNT,0,1079.14257812,2020-07-01,2020-08-18
None,Nomme Kalju,EST,0,1077.21276855,2019-08-14,2020-08-19
None,Zeta Golubovci,MNT,0,1076.79614258,2019-08-14,2020-08-18
None,Glentoran,NIR,0,1074.33203125,2020-07-01,2020-08-08
None,Coleraine,NIR,0,1074.33203125,2020-07-01,2020-08-08
None,Valletta,MLT,0,1074.08679199,2019-08-16,2020-08-19
None,Rudar Velenje,SVN,1,1072.02331543,2020-07-23,2020-08-19
None,Rad,SRB,1,1068.94628906,2020-06-19,2020-08-01
None,Linfield,NIR,0,1067.55627441,2019-08-30,2020-08-08
None,Sutjeska,MNT,0,1053.73632812,2019-08-14,2020-08-18
None,Drita,KOS,0,1053.11584473,2020-07-01,2020-08-08
None,KF Gjilani,KOS,0,1053.11584473,2020-07-01,2020-08-08
None,The New Saints,WAL,0,1042.20275879,2019-08-16,2020-08-19
None,Bobruisk,BLR,1,1041.77319336,2020-07-26,2020-08-01
None,Connahs Quay,WAL,0,1040.61328125,2019-08-16,2020-08-19
None,Sirens,MLT,0,1028.49743652,2020-07-01,2020-08-19
None,Floriana,MLT,0,1028.49743652,2020-07-01,2020-08-19
None,Hibernians Paola,MLT,0,1027.46923828,2019-08-16,2020-08-19
None,Flora Tallinn,EST,0,1015.06518555,2019-08-14,2020-08-19
None,Paide Linnameeskond,EST,0,1002.67974854,2020-07-01,2020-08-19
None,FC Infonet,EST,0,999.675537109,2019-08-14,2020-08-19
None,Bala,WAL,0,999.571899414,2020-07-01,2020-08-19
None,Barry Town,WAL,0,979.248291016,2019-08-16,2020-08-19
None,Klaksvik,FAR,0,956.491088867,2019-08-02,2020-08-20
None,College Europa,GIB,0,943.126464844,2019-07-31,2020-08-18
None,St Josephs,GIB,0,932.884399414,2019-07-31,2020-08-18
None,Lincoln,GIB,0,914.650878906,2019-07-31,2020-08-18
None,HB Torshavn,FAR,0,910.455200195,2019-08-02,2020-08-20
None,B 36 Torshavn,FAR,0,903.570922852,2019-08-02,2020-08-20
None,Runavik,FAR,0,901.615234375,2019-08-02,2020-08-20
None,Engordany,AND,0,784.756469727,2019-08-02,2020-08-08
None,Santa Coloma,AND,0,773.99987793,2019-08-02,2020-08-08
None,Escaldes,AND,0,769.081665039,2020-07-01,2020-08-08
None,Tre Fiori,SMR,0,707.414733887,2019-07-31,2020-08-08
None,Tre Penne,SMR,0,676.546081543,2019-07-31,2020-08-08
None,La Fiorita,SMR,0,661.198242188,2019-07-31,2020-08-08


